CodigoNacional;NombreEstacion;Latitud;Altura;A�o;Mes;Dia;T.Maxima;T.Minima
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;10;9;9.0;17.7
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;10;10;11.0;17.3
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;10;11;11.4;17.9
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;10;12;12.2;20.6
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;10;13;11.6;16.6
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;10;14;12.7;19.4
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;10;15;9.2;17.6
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;10;16;12.0;19.9
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;10;17;11.2;17.9
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;10;18;11.8;16.5
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;10;19;11.8;20.2
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;10;20;10.4;18.5
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;10;21;11.8;18.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;10;22;11.2;18.2
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;10;23;11.3;17.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;10;24;11.4;14.8
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;10;25;11.4;21.9
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;10;26;10.4;18.5
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;10;27;11.5;17.6
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;10;28;11.5;18.5
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;10;29;11.8;19.0
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;10;30;12.2;19.2
270008;Desierto de Atacama, Caldera  Ad.;27&deg 15' 16'' S;197;2020;10;31;11.9;19.7
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;10;1;8.2;16.1
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;10;2;7.5;15.4
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;10;3;7.2;16.5
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;10;4;6.0;17.6
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;10;5;7.6;17.0
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;10;6;11.9;16.4
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;10;7;8.3;17.0
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;10;8;8.1;17.9
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;10;9;8.0;17.9
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;10;10;10.3;16.4
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;10;11;9.6;14.7
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;10;12;11.4;14.3
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;10;13;11.2;13.9
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;10;14;11.9;17.8
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;10;15;8.9;16.4
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;10;16;11.5;16.9
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;10;17;9.1;15.9
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;10;18;9.9;16.8
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;10;19;9.5;17.2
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;10;20;9.5;17.7
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;10;21;10.1;16.9
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;10;22;10.2;16.7
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;10;23;11.1;15.0
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;10;24;11.4;14.0
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;10;25;12.3;19.3
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;10;26;10.0;18.0
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;10;27;11.1;16.5
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;10;28;9.6;18.4
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;10;29;9.3;16.7
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;10;30;10.9;16.0
290004;La Florida, La Serena Ad.;29&deg 54' 52'' S;137;2020;10;31;11.4;16.1
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;10;1;5.6;16.3
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;10;2;4.6;15.9
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;10;3;3.6;15.9
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;10;4;3.8;17.2
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;10;5;5.2;18.5
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;10;6;6.3;17.7
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;10;7;8.7;21.8
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;10;8;4.9;22.3
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;10;9;9.3;25.5
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;10;10;7.0;23.5
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;10;11;10.7;22.3
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;10;12;8.4;15.8
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;10;13;7.8;12.1
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;10;14;9.0;15.6
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;10;15;7.5;16.9
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;10;16;9.2;14.1
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;10;17;8.9;19.5
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;10;18;7.4;21.7
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;10;19;7.1;23.8
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;10;20;8.5;25.8
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;10;21;7.8;17.2
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;10;22;8.3;16.7
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;10;23;7.3;17.0
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;10;24;5.9;20.4
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;10;25;9.6;20.3
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;10;26;9.1;23.2
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;10;27;6.5;18.3
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;10;28;8.0;20.2
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;10;29;8.3;23.2
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;10;30;7.1;14.7
330007;Rodelillo, Ad.;33&deg 3' 55'' S;330;2020;10;31;8.9;12.6
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;10;1;;18.6
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;10;2;;18.4
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;10;3;;16.8
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;10;4;;19.3
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;10;5;;23.2
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;10;6;;22.0
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;10;7;;24.2
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;10;8;;24.2
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;10;9;;27.9
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;10;10;;29.4
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;10;11;;31.0
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;10;12;;29.8
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;10;13;;25.3
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;10;14;;23.4
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;10;15;;31.0
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;10;16;;24.6
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;10;17;;28.5
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;10;18;;27.4
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;10;19;;25.2
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;10;20;;27.7
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;10;21;;24.4
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;10;22;;27.8
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;10;23;;
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;10;24;;28.2
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;10;25;;22.0
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;10;26;;28.2
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;10;27;;15.2
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;10;28;;22.8
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;10;29;;26.0
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;10;30;;29.0
330019;Eulogio Sánchez, Tobalaba Ad.;33&deg 27' 19'' S;650;2020;10;31;;29.3
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;534;2020;10;1;7.6;19.4
